userId,n_ratings,n_sessions,n_multi_sessions,max_session_size,mean_session_size,frac_in_multi
67278,23,1,1,23,23.0,1.0
67279,96,1,1,96,96.0,1.0
67280,36,2,2,32,18.0,1.0
67281,160,1,1,160,160.0,1.0
67282,243,27,12,51,9.0,0.9383
67283,975,25,18,208,39.0,0.9928
67284,55,1,1,55,55.0,1.0
67285,24,1,1,24,24.0,1.0
67286,327,59,39,60,5.542,0.9388
67287,55,1,1,55,55.0,1.0
67288,579,158,48,135,3.665,0.81
67289,142,4,3,129,35.5,0.993
67290,28,1,1,28,28.0,1.0
67291,236,5,4,137,47.2,0.9958
67292,29,2,2,19,14.5,1.0
67293,21,3,1,19,7.0,0.9048
67294,20,1,1,20,20.0,1.0
67295,93,1,1,93,93.0,1.0
67296,49,2,1,48,24.5,0.9796
67297,102,1,1,102,102.0,1.0
67298,37,1,1,37,37.0,1.0
67299,32,2,2,21,16.0,1.0
67300,114,8,8,32,14.25,1.0
67301,107,14,9,56,7.643,0.9533
67302,88,3,3,37,29.333,1.0
67303,1469,105,70,272,13.99,0.9762
67304,82,1,1,82,82.0,1.0
67305,54,1,1,54,54.0,1.0
67306,53,1,1,53,53.0,1.0
67307,89,1,1,89,89.0,1.0
67308,110,1,1,110,110.0,1.0
67309,34,5,3,19,6.8,0.9412
67310,210,8,8,114,26.25,1.0
67311,234,6,6,87,39.0,1.0
67312,72,1,1,72,72.0,1.0
67313,333,5,3,268,66.6,0.994
67314,51,1,1,51,51.0,1.0
67315,269,6,4,131,44.833,0.9926
67316,30,1,1,30,30.0,1.0
67317,152,13,11,41,11.692,0.9868
67318,77,2,2,56,38.5,1.0
67319,364,2,2,344,182.0,1.0
67320,36,2,1,35,18.0,0.9722
67321,238,2,2,210,119.0,1.0
67322,20,1,1,20,20.0,1.0
67323,26,1,1,26,26.0,1.0
67324,30,1,1,30,30.0,1.0
67325,909,4,4,489,227.25,1.0
67326,77,4,4,29,19.25,1.0
67327,172,4,4,145,43.0,1.0
67328,22,1,1,22,22.0,1.0
67329,190,3,3,153,63.333,1.0
67330,256,2,2,195,128.0,1.0
67331,45,3,3,29,15.0,1.0
67332,44,1,1,44,44.0,1.0
67333,146,2,2,76,73.0,1.0
67334,101,1,1,101,101.0,1.0
67335,20,1,1,20,20.0,1.0
67336,24,2,2,22,12.0,1.0
67337,37,1,1,37,37.0,1.0
67338,105,2,2,102,52.5,1.0
67339,25,1,1,25,25.0,1.0
67340,726,28,20,356,25.929,0.989
67341,114,26,18,26,4.385,0.9298
67342,46,1,1,46,46.0,1.0
67343,20,1,1,20,20.0,1.0
67344,44,2,2,37,22.0,1.0
67345,43,1,1,43,43.0,1.0
67346,3101,40,35,485,77.525,0.9984
67347,74,2,2,71,37.0,1.0
67348,27,1,1,27,27.0,1.0
67349,30,2,2,20,15.0,1.0
67350,35,1,1,35,35.0,1.0
67351,118,2,2,69,59.0,1.0
67352,998,27,23,415,36.963,0.996
67353,79,1,1,79,79.0,1.0
67354,55,1,1,55,55.0,1.0
67355,132,2,2,100,66.0,1.0
67356,67,3,3,26,22.333,1.0
67357,30,2,2,23,15.0,1.0
67358,26,1,1,26,26.0,1.0
67359,23,1,1,23,23.0,1.0
67360,102,1,1,102,102.0,1.0
67361,26,1,1,26,26.0,1.0
67362,35,1,1,35,35.0,1.0
67363,41,12,4,24,3.417,0.8049
67364,56,4,3,33,14.0,0.9821
67365,242,2,2,136,121.0,1.0
67366,64,1,1,64,64.0,1.0
67367,26,1,1,26,26.0,1.0
67368,29,2,1,28,14.5,0.9655
67369,26,1,1,26,26.0,1.0
67370,142,1,1,142,142.0,1.0
67371,45,2,2,26,22.5,1.0
67372,283,5,4,151,56.6,0.9965
67373,64,4,3,47,16.0,0.9844
67374,105,1,1,105,105.0,1.0
67375,105,1,1,105,105.0,1.0
67376,51,1,1,51,51.0,1.0
67377,64,1,1,64,64.0,1.0
67378,50,1,1,50,50.0,1.0
67379,21,1,1,21,21.0,1.0
67380,462,18,12,174,25.667,0.987
67381,28,3,2,20,9.333,0.9643
67382,74,1,1,74,74.0,1.0
67383,70,10,2,60,7.0,0.8857
67384,88,4,4,58,22.0,1.0
67385,70,1,1,70,70.0,1.0
67386,278,63,32,63,4.413,0.8885
67387,1198,277,149,80,4.325,0.8932
67388,143,1,1,143,143.0,1.0
67389,108,2,2,88,54.0,1.0
67390,60,4,1,57,15.0,0.95
67391,20,1,1,20,20.0,1.0
67392,198,3,3,147,66.0,1.0
67393,70,2,2,66,35.0,1.0
67394,260,1,1,260,260.0,1.0
67395,21,1,1,21,21.0,1.0
67396,141,1,1,141,141.0,1.0
67397,52,1,1,52,52.0,1.0
67398,55,1,1,55,55.0,1.0
67399,85,2,2,67,42.5,1.0
67400,234,16,12,142,14.625,0.9829
67401,27,1,1,27,27.0,1.0
67402,79,2,2,77,39.5,1.0
67403,21,1,1,21,21.0,1.0
67404,234,2,2,231,117.0,1.0
67405,39,1,1,39,39.0,1.0
67406,33,2,2,31,16.5,1.0
67407,72,1,1,72,72.0,1.0
67408,20,1,1,20,20.0,1.0
67409,26,1,1,26,26.0,1.0
67410,67,2,2,52,33.5,1.0
67411,148,1,1,148,148.0,1.0
67412,89,2,2,67,44.5,1.0
67413,43,3,1,41,14.333,0.9535
67414,138,1,1,138,138.0,1.0
67415,305,4,4,147,76.25,1.0
67416,82,2,2,80,41.0,1.0
67417,111,1,1,111,111.0,1.0
67418,23,1,1,23,23.0,1.0
67419,125,4,4,89,31.25,1.0
67420,38,1,1,38,38.0,1.0
67421,207,1,1,207,207.0,1.0
67422,99,2,2,51,49.5,1.0
67423,222,7,6,130,31.714,0.9955
67424,115,1,1,115,115.0,1.0
67425,189,1,1,189,189.0,1.0
67426,81,1,1,81,81.0,1.0
67427,60,1,1,60,60.0,1.0
67428,230,7,7,97,32.857,1.0
67429,26,2,2,22,13.0,1.0
67430,204,9,9,53,22.667,1.0
67431,40,1,1,40,40.0,1.0
67432,74,1,1,74,74.0,1.0
67433,70,5,4,36,14.0,0.9857
67434,76,1,1,76,76.0,1.0
67435,50,1,1,50,50.0,1.0
67436,36,4,4,29,9.0,1.0
67437,24,2,1,23,12.0,0.9583
67438,121,2,2,89,60.5,1.0
67439,66,3,2,63,22.0,0.9848
67440,97,1,1,97,97.0,1.0
67441,55,1,1,55,55.0,1.0
67442,123,1,1,123,123.0,1.0
67443,2106,147,94,413,14.327,0.9748
67444,236,1,1,236,236.0,1.0
67445,125,1,1,125,125.0,1.0
67446,45,2,2,30,22.5,1.0
67447,221,18,15,49,12.278,0.9864
67448,83,1,1,83,83.0,1.0
67449,437,2,2,432,218.5,1.0
67450,65,1,1,65,65.0,1.0
67451,20,1,1,20,20.0,1.0
67452,179,17,13,69,10.529,0.9777
67453,56,1,1,56,56.0,1.0
67454,24,1,1,24,24.0,1.0
67455,45,1,1,45,45.0,1.0
67456,24,1,1,24,24.0,1.0
67457,39,1,1,39,39.0,1.0
67458,27,1,1,27,27.0,1.0
67459,145,1,1,145,145.0,1.0
67460,233,11,8,140,21.182,0.9871
67461,87,1,1,87,87.0,1.0
67462,303,1,1,303,303.0,1.0
67463,115,1,1,115,115.0,1.0
67464,20,1,1,20,20.0,1.0
67465,175,1,1,175,175.0,1.0
67466,116,1,1,116,116.0,1.0
67467,53,2,2,43,26.5,1.0
67468,91,1,1,91,91.0,1.0
67469,29,1,1,29,29.0,1.0
67470,81,9,8,55,9.0,0.9877
67471,259,7,7,123,37.0,1.0
67472,33,1,1,33,33.0,1.0
67473,420,98,50,40,4.286,0.8857
67474,23,1,1,23,23.0,1.0
67475,94,1,1,94,94.0,1.0
67476,241,7,6,101,34.429,0.9959
67477,950,241,104,130,3.942,0.8558
67478,29,1,1,29,29.0,1.0
67479,24,1,1,24,24.0,1.0
67480,151,12,9,52,12.583,0.9801
67481,154,2,2,146,77.0,1.0
67482,22,1,1,22,22.0,1.0
67483,32,1,1,32,32.0,1.0
67484,196,2,2,128,98.0,1.0
67485,104,12,9,28,8.667,0.9712
67486,30,1,1,30,30.0,1.0
67487,57,7,5,29,8.143,0.9649
67488,49,1,1,49,49.0,1.0
67489,20,1,1,20,20.0,1.0
67490,158,3,2,155,52.667,0.9937
67491,104,1,1,104,104.0,1.0
67492,192,4,4,122,48.0,1.0
67493,307,118,33,74,2.602,0.7231
67494,243,21,13,77,11.571,0.9671
67495,237,5,5,91,47.4,1.0
67496,57,1,1,57,57.0,1.0
67497,78,1,1,78,78.0,1.0
67498,110,8,6,60,13.75,0.9818
67499,66,2,2,53,33.0,1.0
67500,33,2,2,31,16.5,1.0
67501,52,1,1,52,52.0,1.0
67502,66,1,1,66,66.0,1.0
67503,52,1,1,52,52.0,1.0
67504,24,1,1,24,24.0,1.0
67505,29,1,1,29,29.0,1.0
67506,26,1,1,26,26.0,1.0
67507,47,1,1,47,47.0,1.0
67508,161,3,3,150,53.667,1.0
67509,24,1,1,24,24.0,1.0
67510,434,8,7,206,54.25,0.9977
67511,51,1,1,51,51.0,1.0
67512,64,1,1,64,64.0,1.0
67513,101,3,3,83,33.667,1.0
67514,69,1,1,69,69.0,1.0
67515,63,2,1,62,31.5,0.9841
67516,22,1,1,22,22.0,1.0
67517,48,1,1,48,48.0,1.0
67518,724,76,27,274,9.526,0.9323
67519,61,3,3,34,20.333,1.0
67520,53,1,1,53,53.0,1.0
67521,305,3,3,231,101.667,1.0
67522,21,1,1,21,21.0,1.0
67523,63,5,2,31,12.6,0.9524
67524,23,1,1,23,23.0,1.0
67525,384,111,42,62,3.459,0.8203
67526,32,1,1,32,32.0,1.0
67527,2156,38,36,364,56.737,0.9991
67528,31,2,2,26,15.5,1.0
67529,114,1,1,114,114.0,1.0
67530,80,5,4,63,16.0,0.9875
67531,33,1,1,33,33.0,1.0
67532,390,62,30,106,6.29,0.9179
67533,385,4,4,200,96.25,1.0
67534,27,1,1,27,27.0,1.0
67535,155,4,4,49,38.75,1.0
67536,87,1,1,87,87.0,1.0
67537,71,1,1,71,71.0,1.0
67538,56,1,1,56,56.0,1.0
67539,35,1,1,35,35.0,1.0
67540,35,3,2,29,11.667,0.9714
67541,383,3,3,346,127.667,1.0
67542,120,1,1,120,120.0,1.0
67543,55,1,1,55,55.0,1.0
67544,1449,700,145,180,2.07,0.617
67545,159,1,1,159,159.0,1.0
67546,1188,59,53,247,20.136,0.9949
67547,62,1,1,62,62.0,1.0
67548,51,1,1,51,51.0,1.0
67549,232,2,2,124,116.0,1.0
67550,23,3,2,15,7.667,0.9565
67551,175,2,2,106,87.5,1.0
67552,318,11,5,108,28.909,0.9811
67553,28,2,1,27,14.0,0.9643
67554,51,9,4,21,5.667,0.902
67555,279,5,5,226,55.8,1.0
67556,276,1,1,276,276.0,1.0
67557,86,1,1,86,86.0,1.0
67558,20,1,1,20,20.0,1.0
67559,52,3,3,48,17.333,1.0
67560,105,1,1,105,105.0,1.0
67561,439,1,1,439,439.0,1.0
67562,513,6,6,304,85.5,1.0
67563,806,15,13,228,53.733,0.9975
67564,35,2,2,22,17.5,1.0
67565,41,1,1,41,41.0,1.0
67566,20,1,1,20,20.0,1.0
67567,102,1,1,102,102.0,1.0
67568,224,25,21,34,8.96,0.9821
67569,1036,209,72,161,4.957,0.8678
67570,146,3,2,119,48.667,0.9932
67571,322,21,14,131,15.333,0.9783
67572,69,1,1,69,69.0,1.0
67573,79,4,3,45,19.75,0.9873
67574,213,6,4,172,35.5,0.9906
67575,502,14,11,209,35.857,0.994
67576,68,1,1,68,68.0,1.0
67577,50,1,1,50,50.0,1.0
67578,28,1,1,28,28.0,1.0
67579,88,1,1,88,88.0,1.0
67580,47,1,1,47,47.0,1.0
67581,47,4,3,26,11.75,0.9787
67582,278,2,2,145,139.0,1.0
67583,195,1,1,195,195.0,1.0
67584,418,22,17,133,19.0,0.988
67585,41,1,1,41,41.0,1.0
67586,162,4,4,106,40.5,1.0
67587,824,257,130,103,3.206,0.8459
67588,156,1,1,156,156.0,1.0
67589,99,1,1,99,99.0,1.0
67590,35,3,3,22,11.667,1.0
67591,314,3,3,287,104.667,1.0
67592,25,2,2,15,12.5,1.0
67593,20,1,1,20,20.0,1.0
67594,23,1,1,23,23.0,1.0
67595,35,1,1,35,35.0,1.0
67596,274,2,2,169,137.0,1.0
67597,222,37,20,51,6.0,0.9234
67598,32,1,1,32,32.0,1.0
67599,33,1,1,33,33.0,1.0
67600,24,1,1,24,24.0,1.0
67601,20,1,1,20,20.0,1.0
67602,513,24,19,128,21.375,0.9903
67603,147,1,1,147,147.0,1.0
67604,1232,156,48,262,7.897,0.9123
67605,76,2,1,75,38.0,0.9868
67606,65,2,2,49,32.5,1.0
67607,27,1,1,27,27.0,1.0
67608,115,67,20,12,1.716,0.5913
67609,621,58,24,141,10.707,0.9452
67610,33,1,1,33,33.0,1.0
67611,373,1,1,373,373.0,1.0
67612,56,1,1,56,56.0,1.0
67613,52,1,1,52,52.0,1.0
67614,60,1,1,60,60.0,1.0
67615,183,19,12,50,9.632,0.9617
67616,28,1,1,28,28.0,1.0
67617,116,2,1,115,58.0,0.9914
67618,234,17,11,164,13.765,0.9744
67619,60,1,1,60,60.0,1.0
67620,119,3,3,94,39.667,1.0
67621,86,1,1,86,86.0,1.0
67622,31,1,1,31,31.0,1.0
67623,55,1,1,55,55.0,1.0
67624,70,4,4,43,17.5,1.0
67625,71,1,1,71,71.0,1.0
67626,30,1,1,30,30.0,1.0
67627,38,1,1,38,38.0,1.0
67628,81,2,2,64,40.5,1.0
67629,371,19,17,65,19.526,0.9946
67630,285,6,4,173,47.5,0.993
67631,34,1,1,34,34.0,1.0
67632,49,2,2,42,24.5,1.0
67633,141,2,2,138,70.5,1.0
67634,44,1,1,44,44.0,1.0
67635,121,4,4,67,30.25,1.0
67636,328,6,6,290,54.667,1.0
67637,100,3,2,79,33.333,0.99
67638,41,1,1,41,41.0,1.0
67639,30,1,1,30,30.0,1.0
67640,471,3,3,333,157.0,1.0
67641,36,1,1,36,36.0,1.0
67642,289,1,1,289,289.0,1.0
67643,109,1,1,109,109.0,1.0
67644,24,1,1,24,24.0,1.0
67645,199,16,13,62,12.438,0.9849
67646,28,1,1,28,28.0,1.0
67647,447,90,45,136,4.967,0.8993
67648,33,1,1,33,33.0,1.0
67649,68,1,1,68,68.0,1.0
67650,25,1,1,25,25.0,1.0
67651,46,1,1,46,46.0,1.0
67652,140,4,2,128,35.0,0.9857
67653,63,1,1,63,63.0,1.0
67654,44,2,2,23,22.0,1.0
67655,383,3,3,324,127.667,1.0
67656,53,1,1,53,53.0,1.0
67657,963,6,5,706,160.5,0.999
67658,704,10,10,232,70.4,1.0
67659,54,1,1,54,54.0,1.0
67660,30,1,1,30,30.0,1.0
67661,148,1,1,148,148.0,1.0
67662,55,1,1,55,55.0,1.0
67663,34,1,1,34,34.0,1.0
67664,126,15,11,39,8.4,0.9683
67665,54,2,1,53,27.0,0.9815
67666,837,13,13,197,64.385,1.0
67667,148,4,4,108,37.0,1.0
67668,28,1,1,28,28.0,1.0
67669,53,1,1,53,53.0,1.0
67670,110,9,5,48,12.222,0.9636
67671,347,15,8,236,23.133,0.9798
67672,34,1,1,34,34.0,1.0
67673,428,58,28,144,7.379,0.9299
67674,109,3,2,81,36.333,0.9908
67675,91,1,1,91,91.0,1.0
67676,476,5,5,252,95.2,1.0
67677,23,1,1,23,23.0,1.0
67678,34,1,1,34,34.0,1.0
67679,25,1,1,25,25.0,1.0
67680,23,1,1,23,23.0,1.0
67681,29,1,1,29,29.0,1.0
67682,66,1,1,66,66.0,1.0
67683,455,48,33,83,9.479,0.967
67684,22,1,1,22,22.0,1.0
67685,96,13,8,35,7.385,0.9479
67686,20,2,2,10,10.0,1.0
67687,443,9,8,207,49.222,0.9977
67688,27,1,1,27,27.0,1.0
67689,20,1,1,20,20.0,1.0
67690,234,2,2,217,117.0,1.0
67691,29,1,1,29,29.0,1.0
67692,20,1,1,20,20.0,1.0
67693,23,2,2,16,11.5,1.0
67694,29,1,1,29,29.0,1.0
67695,97,2,1,96,48.5,0.9897
67696,57,2,2,45,28.5,1.0
67697,300,9,7,174,33.333,0.9933
67698,865,10,10,286,86.5,1.0
67699,22,1,1,22,22.0,1.0
67700,45,6,4,18,7.5,0.9556
67701,54,1,1,54,54.0,1.0
67702,152,1,1,152,152.0,1.0
67703,22,1,1,22,22.0,1.0
67704,75,1,1,75,75.0,1.0
67705,110,2,2,100,55.0,1.0
67706,108,1,1,108,108.0,1.0
67707,91,2,2,78,45.5,1.0
67708,22,1,1,22,22.0,1.0
67709,836,16,14,240,52.25,0.9976
67710,42,1,1,42,42.0,1.0
67711,26,1,1,26,26.0,1.0
67712,86,1,1,86,86.0,1.0
67713,120,1,1,120,120.0,1.0
67714,288,21,14,93,13.714,0.9757
67715,179,14,11,72,12.786,0.9832
67716,62,1,1,62,62.0,1.0
67717,41,1,1,41,41.0,1.0
67718,100,5,4,54,20.0,0.99
67719,20,1,1,20,20.0,1.0
67720,188,1,1,188,188.0,1.0
67721,27,1,1,27,27.0,1.0
67722,551,22,19,154,25.045,0.9946
67723,73,1,1,73,73.0,1.0
67724,22,1,1,22,22.0,1.0
67725,74,1,1,74,74.0,1.0
67726,34,2,2,20,17.0,1.0
67727,37,5,4,18,7.4,0.973
67728,44,1,1,44,44.0,1.0
67729,53,1,1,53,53.0,1.0
67730,37,1,1,37,37.0,1.0
67731,231,3,3,134,77.0,1.0
67732,84,2,2,82,42.0,1.0
67733,33,1,1,33,33.0,1.0
67734,91,6,6,59,15.167,1.0
67735,29,1,1,29,29.0,1.0
67736,132,2,2,71,66.0,1.0
67737,88,2,2,54,44.0,1.0
67738,40,1,1,40,40.0,1.0
67739,40,1,1,40,40.0,1.0
67740,36,1,1,36,36.0,1.0
67741,28,1,1,28,28.0,1.0
67742,20,1,1,20,20.0,1.0
67743,398,8,6,368,49.75,0.995
67744,25,1,1,25,25.0,1.0
67745,102,1,1,102,102.0,1.0
67746,220,1,1,220,220.0,1.0
67747,41,2,2,39,20.5,1.0
67748,62,1,1,62,62.0,1.0
67749,410,6,6,259,68.333,1.0
67750,20,1,1,20,20.0,1.0
67751,139,27,13,44,5.148,0.8993
67752,43,1,1,43,43.0,1.0
67753,71,1,1,71,71.0,1.0
67754,273,9,8,151,30.333,0.9963
67755,57,1,1,57,57.0,1.0
67756,165,2,2,148,82.5,1.0
67757,23,1,1,23,23.0,1.0
67758,28,4,3,21,7.0,0.9643
67759,51,1,1,51,51.0,1.0
67760,54,1,1,54,54.0,1.0
67761,220,47,27,56,4.681,0.9091
67762,44,1,1,44,44.0,1.0
67763,49,1,1,49,49.0,1.0
67764,239,4,4,111,59.75,1.0
67765,24,1,1,24,24.0,1.0
67766,283,22,17,205,12.864,0.9823
67767,43,1,1,43,43.0,1.0
67768,46,1,1,46,46.0,1.0
67769,27,1,1,27,27.0,1.0
67770,245,2,2,210,122.5,1.0
67771,22,1,1,22,22.0,1.0
67772,62,2,1,61,31.0,0.9839
67773,119,2,2,107,59.5,1.0
67774,43,1,1,43,43.0,1.0
67775,84,1,1,84,84.0,1.0
67776,484,13,8,244,37.231,0.9897
67777,146,5,5,50,29.2,1.0
67778,39,1,1,39,39.0,1.0
67779,22,1,1,22,22.0,1.0
67780,60,2,2,31,30.0,1.0
67781,20,1,1,20,20.0,1.0
67782,44,1,1,44,44.0,1.0
67783,76,4,3,36,19.0,0.9868
67784,25,1,1,25,25.0,1.0
67785,125,1,1,125,125.0,1.0
67786,48,2,2,29,24.0,1.0
67787,53,1,1,53,53.0,1.0
67788,68,3,2,65,22.667,0.9853
67789,167,4,4,101,41.75,1.0
67790,27,1,1,27,27.0,1.0
67791,23,1,1,23,23.0,1.0
67792,20,1,1,20,20.0,1.0
67793,446,3,3,198,148.667,1.0
67794,24,1,1,24,24.0,1.0
67795,22,1,1,22,22.0,1.0
67796,23,1,1,23,23.0,1.0
67797,24,2,2,17,12.0,1.0
67798,24,1,1,24,24.0,1.0
67799,45,2,2,40,22.5,1.0
67800,138,1,1,138,138.0,1.0
67801,54,2,2,45,27.0,1.0
67802,52,1,1,52,52.0,1.0
67803,29,1,1,29,29.0,1.0
67804,120,4,4,80,30.0,1.0
67805,27,1,1,27,27.0,1.0
67806,139,1,1,139,139.0,1.0
67807,97,1,1,97,97.0,1.0
67808,211,3,2,134,70.333,0.9953
67809,108,2,2,63,54.0,1.0
67810,26,2,1,25,13.0,0.9615
67811,159,1,1,159,159.0,1.0
67812,31,1,1,31,31.0,1.0
67813,28,1,1,28,28.0,1.0
67814,220,1,1,220,220.0,1.0
67815,73,1,1,73,73.0,1.0
67816,53,1,1,53,53.0,1.0
67817,23,1,1,23,23.0,1.0
67818,26,1,1,26,26.0,1.0
67819,20,1,1,20,20.0,1.0
67820,40,2,2,38,20.0,1.0
67821,30,1,1,30,30.0,1.0
67822,26,1,1,26,26.0,1.0
67823,23,1,1,23,23.0,1.0
67824,44,1,1,44,44.0,1.0
67825,1129,95,46,287,11.884,0.9566
67826,561,106,42,172,5.292,0.8859
67827,115,3,3,102,38.333,1.0
67828,152,1,1,152,152.0,1.0
67829,238,22,12,110,10.818,0.958
67830,1005,60,45,245,16.75,0.9851
67831,87,1,1,87,87.0,1.0
67832,404,20,16,197,20.2,0.9901
67833,131,2,2,75,65.5,1.0
67834,54,1,1,54,54.0,1.0
67835,113,1,1,113,113.0,1.0
67836,57,1,1,57,57.0,1.0
67837,26,1,1,26,26.0,1.0
67838,20,1,1,20,20.0,1.0
67839,894,20,18,358,44.7,0.9978
67840,197,1,1,197,197.0,1.0
67841,27,1,1,27,27.0,1.0
67842,42,1,1,42,42.0,1.0
67843,240,17,13,123,14.118,0.9833
67844,21,1,1,21,21.0,1.0
67845,365,1,1,365,365.0,1.0
67846,99,2,2,72,49.5,1.0
67847,95,1,1,95,95.0,1.0
67848,47,1,1,47,47.0,1.0
67849,25,1,1,25,25.0,1.0
67850,86,32,19,14,2.688,0.8488
67851,22,1,1,22,22.0,1.0
67852,101,1,1,101,101.0,1.0
67853,53,1,1,53,53.0,1.0
67854,25,1,1,25,25.0,1.0
67855,35,1,1,35,35.0,1.0
67856,109,19,15,22,5.737,0.9633
67857,32,2,2,26,16.0,1.0
67858,42,1,1,42,42.0,1.0
67859,41,2,2,28,20.5,1.0
67860,38,2,2,23,19.0,1.0
67861,173,1,1,173,173.0,1.0
67862,51,1,1,51,51.0,1.0
67863,39,1,1,39,39.0,1.0
67864,36,1,1,36,36.0,1.0
67865,112,1,1,112,112.0,1.0
67866,288,5,5,79,57.6,1.0
67867,33,1,1,33,33.0,1.0
67868,24,1,1,24,24.0,1.0
67869,86,9,7,57,9.556,0.9767
67870,123,1,1,123,123.0,1.0
67871,137,7,7,46,19.571,1.0
67872,38,1,1,38,38.0,1.0
67873,238,23,16,79,10.348,0.9706
67874,303,4,4,120,75.75,1.0
67875,20,1,1,20,20.0,1.0
67876,21,1,1,21,21.0,1.0
67877,97,2,2,80,48.5,1.0
67878,37,1,1,37,37.0,1.0
67879,20,1,1,20,20.0,1.0
67880,48,3,2,45,16.0,0.9792
67881,663,150,55,148,4.42,0.8567
67882,20,3,2,17,6.667,0.95
67883,50,18,8,22,2.778,0.8
67884,91,1,1,91,91.0,1.0
67885,266,2,2,175,133.0,1.0
67886,82,1,1,82,82.0,1.0
67887,118,1,1,118,118.0,1.0
67888,28,1,1,28,28.0,1.0
67889,31,3,3,22,10.333,1.0
67890,62,1,1,62,62.0,1.0
67891,131,2,2,121,65.5,1.0
67892,21,1,1,21,21.0,1.0
67893,86,4,4,53,21.5,1.0
67894,116,1,1,116,116.0,1.0
67895,35,3,3,31,11.667,1.0
67896,42,1,1,42,42.0,1.0
67897,27,1,1,27,27.0,1.0
67898,536,3,3,355,178.667,1.0
67899,260,9,8,81,28.889,0.9962
67900,34,1,1,34,34.0,1.0
67901,276,9,9,94,30.667,1.0
67902,56,1,1,56,56.0,1.0
67903,439,123,73,52,3.569,0.8861
67904,25,1,1,25,25.0,1.0
67905,167,1,1,167,167.0,1.0
67906,30,1,1,30,30.0,1.0
67907,25,1,1,25,25.0,1.0
67908,47,1,1,47,47.0,1.0
67909,348,12,11,172,29.0,0.9971
67910,314,4,4,202,78.5,1.0
67911,193,7,5,130,27.571,0.9896
67912,68,1,1,68,68.0,1.0
67913,212,4,3,204,53.0,0.9953
67914,272,3,3,160,90.667,1.0
67915,216,1,1,216,216.0,1.0
67916,98,7,5,36,14.0,0.9796
67917,117,9,8,41,13.0,0.9915
67918,24,1,1,24,24.0,1.0
67919,34,6,5,23,5.667,0.9706
67920,31,1,1,31,31.0,1.0
67921,130,40,22,39,3.25,0.8615
67922,102,1,1,102,102.0,1.0
67923,213,8,7,94,26.625,0.9953
67924,33,1,1,33,33.0,1.0
67925,158,14,4,72,11.286,0.9367
67926,46,3,3,36,15.333,1.0
67927,102,1,1,102,102.0,1.0
67928,26,1,1,26,26.0,1.0
67929,23,1,1,23,23.0,1.0
67930,68,9,6,30,7.556,0.9559
67931,600,6,6,201,100.0,1.0
67932,160,8,6,83,20.0,0.9875
67933,188,6,6,84,31.333,1.0
67934,47,4,4,32,11.75,1.0
67935,132,14,11,41,9.429,0.9773
67936,62,2,2,58,31.0,1.0
67937,52,1,1,52,52.0,1.0
67938,91,2,2,61,45.5,1.0
67939,103,1,1,103,103.0,1.0
67940,34,1,1,34,34.0,1.0
67941,50,1,1,50,50.0,1.0
67942,150,1,1,150,150.0,1.0
67943,44,1,1,44,44.0,1.0
67944,102,1,1,102,102.0,1.0
67945,20,1,1,20,20.0,1.0
67946,58,1,1,58,58.0,1.0
67947,406,3,3,388,135.333,1.0
67948,80,1,1,80,80.0,1.0
67949,33,1,1,33,33.0,1.0
67950,26,1,1,26,26.0,1.0
67951,34,1,1,34,34.0,1.0
67952,21,1,1,21,21.0,1.0
67953,20,1,1,20,20.0,1.0
67954,129,1,1,129,129.0,1.0
67955,21,1,1,21,21.0,1.0
67956,71,1,1,71,71.0,1.0
67957,153,1,1,153,153.0,1.0
67958,20,1,1,20,20.0,1.0
67959,118,3,2,75,39.333,0.9915
67960,32,1,1,32,32.0,1.0
67961,1050,180,89,97,5.833,0.9133
67962,48,1,1,48,48.0,1.0
67963,29,1,1,29,29.0,1.0
67964,75,1,1,75,75.0,1.0
67965,41,1,1,41,41.0,1.0
67966,150,1,1,150,150.0,1.0
67967,183,4,4,74,45.75,1.0
67968,47,1,1,47,47.0,1.0
67969,270,14,11,89,19.286,0.9889
67970,43,3,3,24,14.333,1.0
67971,270,5,5,141,54.0,1.0
67972,43,1,1,43,43.0,1.0
67973,21,1,1,21,21.0,1.0
67974,305,9,8,83,33.889,0.9967
67975,25,1,1,25,25.0,1.0
67976,90,3,3,45,30.0,1.0
67977,70,2,2,66,35.0,1.0
67978,59,1,1,59,59.0,1.0
67979,628,16,15,232,39.25,0.9984
67980,32,1,1,32,32.0,1.0
67981,70,1,1,70,70.0,1.0
67982,23,1,1,23,23.0,1.0
67983,376,2,2,207,188.0,1.0
67984,24,1,1,24,24.0,1.0
67985,698,36,23,144,19.389,0.9814
67986,53,1,1,53,53.0,1.0
67987,90,2,2,66,45.0,1.0
67988,65,1,1,65,65.0,1.0
67989,121,1,1,121,121.0,1.0
67990,59,2,2,57,29.5,1.0
67991,35,1,1,35,35.0,1.0
67992,96,1,1,96,96.0,1.0
67993,22,1,1,22,22.0,1.0
67994,25,2,2,17,12.5,1.0
67995,93,8,6,41,11.625,0.9785
67996,1420,74,63,149,19.189,0.9923
67997,124,34,19,24,3.647,0.879
67998,268,1,1,268,268.0,1.0
67999,437,29,23,131,15.069,0.9863
68000,139,3,3,129,46.333,1.0
68001,22,1,1,22,22.0,1.0
68002,77,1,1,77,77.0,1.0
68003,20,1,1,20,20.0,1.0
